STATION,NAME,DATE,PRCP,SNOW,SNWD
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",11/29/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",11/30/2019,0.01,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/1/2019,1.76,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/2/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/3/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/4/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/5/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/6/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/7/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/8/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/9/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/10/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/11/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/12/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/13/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/14/2019,0.01,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/15/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/16/2019,0.02,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/17/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/18/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/19/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/20/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/21/2019,0.02,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/22/2019,0.19,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/23/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/24/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/25/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/26/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/27/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/28/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/29/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/30/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",12/31/2019,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",1/1/2020,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",1/2/2020,0.26,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",1/3/2020,0.41,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",1/4/2020,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",1/5/2020,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",1/6/2020,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",1/7/2020,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",1/8/2020,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",1/9/2020,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",1/10/2020,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",1/11/2020,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0.31,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0,0,
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",,0.14,1,
